UserID,BookID,Rating
20172361,1829614,3
20172361,1486619,4
20172361,1760730,4
20172361,1938337,4
20172361,1313317,5
meidai,1425075,5
nonostuart,1317892,3
nonostuart,1022897,4
41800898,1036478,4
41800898,2026281,4
41800898,4202004,4
3272506,1068920,5
3272506,1187107,5
3272506,1078244,4
3272506,1193101,5
3857379,2106932,4
3857379,2106926,4
3857379,2149618,3
3857379,1914932,3
3857379,1394534,5
1400080,1446870,5
1400080,1010204,5
43796964,1830445,5
43796964,1792984,5
43796964,2376336,5
2562419,1322161,5
2562419,1843857,5
2562419,1084794,5
2562419,1010587,5
2562419,1022897,4
2562419,1538996,5
2562419,1269972,4
2562419,2251691,5
2562419,2065597,4
2562419,1015403,3
2562419,1437899,3
2562419,1017334,3
2562419,3301446,5
2562419,1440490,3
2562419,3027232,4
2562419,1115748,5
2562419,3223666,5
2562419,1021273,5
2562419,1483870,5
charmlike,1834541,4
19795453,1052549,3
19795453,1082150,1
19795453,1082977,4
19795453,1082161,4
2285454,1334718,4
shadowclip,1364773,5
shadowclip,3291921,4
4367055,1078790,5
1311722,2996061,4
1311722,1034011,5
1311722,1051659,3
1311722,3014444,5
1311722,1780032,4
kanone,4264003,3
kanone,3926665,4
kanone,4903440,4
kanone,4753783,4
kanone,3865832,4
kanone,3713327,4
kanone,3801097,4
kanone,3238578,4
kanone,4038673,5
kanone,4038672,4
kanone,3890174,4
2858618,1917325,3
2858618,1291343,4
1830056,3257857,4
1830056,3342289,4
1830056,1060637,4
pekingchin,1442680,4
pekingchin,1892291,4
pekingchin,1060333,4
pekingchin,1022632,4
pekingchin,1823533,3
pekingchin,1287864,4
pekingchin,1052803,4
4296835,1930701,5
4296835,3309916,5
4296835,3157748,4
4296835,2037955,5
4296835,1794287,4
2209099,3006581,4
2209099,1381036,4
2209099,1573689,4
sbandsth,1736652,5
sbandsth,1924904,5
sbandsth,1287865,5
sbandsth,1159935,3
sbandsth,1033273,4
sbandsth,1050083,4
sbandsth,2136303,5
sbandsth,1200845,5
sbandsth,1886273,4
sbandsth,1519058,4
sbandsth,1105802,5
sbandsth,1203240,3
sbandsth,2032523,4
sbandsth,1849409,3
sbandsth,1247769,5
sbandsth,1055301,5
sbandsth,2376486,5
sbandsth,1072673,3
33397323,3667783,4
33397323,1731825,3
daemon518,1836957,5
daemon518,2308343,4
daemon518,3795336,5
daemon518,4723740,3
daemon518,3070273,5
daemon518,3319935,4
daemon518,3631947,5
daemon518,3271659,5
daemon518,2051674,4
daemon518,1041896,5
daemon518,1798140,3
daemon518,1393473,3
daemon518,2584971,2
2797972,1945249,5
2797972,1934766,5
2797972,2062727,4
wenwushan,3616661,4
wenwushan,1980903,4
wenwushan,1256282,5
wenwushan,4123046,5
wenwushan,1936262,4
wenwushan,1127363,5
wenwushan,1046492,5
wenwushan,2311306,5
wenwushan,4044062,5
wenwushan,4113090,4
wenwushan,1214303,5
wenwushan,1409275,3
wenwushan,1044989,4
wenwushan,3826301,5
wenwushan,3140555,5
wenwushan,3140552,5
wenwushan,1081403,4
wenwushan,1491713,4
wenwushan,2995151,4
wenwushan,1322168,5
wenwushan,2340062,5
wenwushan,2312817,4
wenwushan,2004425,5
wenwushan,1132722,5
wenwushan,1085799,4
wenwushan,1823533,5
perceptionmj,1313443,5
lisahsu,1024526,5
3272518,4138939,5
3272518,4871447,5
1569005,1319893,5
1569005,1040771,5
xiaosea,1467022,5
xiaosea,1493523,4
4049940,1776821,5
4049940,2052100,5
4049940,1742707,4
3379887,1007914,4
3857362,4898797,4
3857362,4237837,5
robertfllee,3432304,5
robertfllee,1005492,5
robertfllee,2150402,3
robertfllee,2984865,5
robertfllee,2261379,4
robertfllee,5288371,5
robertfllee,2135227,4
robertfllee,3313327,5
robertfllee,2025235,5
robertfllee,3057936,5
robertfllee,2978515,4
robertfllee,3924388,4
robertfllee,1442239,5
robertfllee,4102053,4
robertfllee,3242892,5
robertfllee,5269241,4
robertfllee,1151386,5
4367069,3368865,5
1398820,1292416,3
1398820,1448727,4
4004109,3888123,5
4004109,4262654,3
4004109,3662421,3
4004109,3822249,4
zhiuany,1762096,5
zhiuany,1026036,4
zhiuany,2988943,5
zhiuany,3035593,5
zhiuany,1476651,5
zhiuany,1900356,5
zhiuany,1000325,5
zhiuany,1869352,5
zhiuany,1036297,5
zhiuany,1024013,5
zhiuany,1014825,5
9155261,1022632,5
9155261,1963786,5
L_i_l_a_c,3671442,5
L_i_l_a_c,1214619,4
Celia9,2124111,4
Celia9,1084341,4
Celia9,2005726,4
Celia9,1139980,5
Celia9,1056023,5
Celia9,1065051,4
Celia9,1028779,4
Celia9,2302798,4
Celia9,1914223,5
Celia9,1082593,5
Celia9,3733083,4
Celia9,1052973,4
Celia9,1071227,4
Celia9,1040382,5
39389754,1418707,4
4191716,1914572,3
4191716,3259440,5
4191715,3321602,4
4191715,3147450,5
2209084,2256438,4
Mikel,3886044,4
Mikel,2334288,4
Mikel,1031526,4
Mikel,3288908,4
Mikel,3793884,3
Mikel,3094230,4
Mikel,3776720,4
Mikel,2280169,3
Mikel,3396111,4
3489703,1506842,5
3489703,2296399,5
2588255,1352942,5
2588255,2340100,1
2588255,1082138,5
SecretInMyBox,1083883,5
2307974,1005279,4
2307974,1006967,5
2307974,1760432,5
2307974,1742707,5
2307974,2329083,5
3379881,3037562,4
3379881,3021566,3
3379881,3884108,3
3364382,1485684,4
3364382,1122785,2
3575930,4822885,5
3575930,3111979,5
33327408,1442678,3
33327408,2171321,3
33327408,3095638,4
33327408,1386229,4
33327408,2994915,5
33327408,1999983,4
33327408,1092614,3
33327408,4140017,4
33327408,1442680,4
33327408,1582541,5
33327408,3928269,4
33327408,1458192,4
33327408,3334382,4
33327408,1874974,4
33327408,1475477,5
33327408,1873281,4
33327408,2043313,4
33327408,3202110,4
33327408,1949011,4
33327408,2129427,4
33327408,1427788,4
33327408,3242168,4
33327408,4186113,4
33327408,3996036,4
33327408,2918236,4
26580760,1291774,4
snowlinger,1493350,4
snowlinger,1536776,5
snowlinger,1168575,5
2875391,3872378,4
37349619,3164123,4
37349619,4217138,5
29256907,1030898,5
3796246,1467393,5
3796246,1431645,4
3857390,1261135,4
3857390,1482609,5
3857390,1971678,5
3857390,1971658,4
3857390,1734929,4
3857390,1313069,4
3857390,1856985,4
3857390,1051386,4
3857390,1100137,4
4367039,1440885,5
4367039,1224279,4
wjxxm,1052242,1
wjxxm,1826982,5
wjxxm,1076598,5
wjxxm,1424338,5
wjxxm,1063502,5
wjxxm,1007577,5
wjxxm,1658346,5
wjxxm,1880451,4
wjxxm,1045683,5
wjxxm,2341188,5
wjxxm,1165463,5
wjxxm,1049464,5
wjxxm,3066095,5
wjxxm,1050929,5
1755434,4242172,4
3575929,1044989,4
3575929,4105439,4
3575929,1048524,4
3575929,1000972,4
3575929,1034449,4
3575929,3442373,4
3575929,1041385,5
3575929,1019628,5
3575929,2375988,4
3575929,1069805,4
3575929,3112726,4
3575929,3128876,4
3575929,2029640,5
3575929,1060774,4
3575929,1457542,4
41533596,3873355,4
41533596,3073062,4
41533596,3176766,3
gao0104,1790456,4
rainbowmakesme,3024497,4
1107448,2257188,5
1107448,2275502,4
1107448,3842847,5
1107448,1341985,3
39365152,4246151,4
39365152,1082398,5
39365152,1467776,4
39365152,4254672,3
39365152,1065239,4
39365152,1025243,4
39365152,1082417,4
39365152,1036490,5
39365152,2180619,4
39365152,1060068,5
39365152,3266968,4
39365152,3608208,5
39365152,3158482,3
39365152,4178533,3
Xiao_Bai,1200840,4
Milano,1440402,4
Milano,1001769,3
2517679,1776987,5
2517679,3191351,5
2517679,1920225,5
2517679,3178741,5
warmface,3038361,3
warmface,2139305,5
42119410,4175480,1
2858609,1035275,2
2435898,1437474,5
21188461,1041003,4
21188461,2364723,4
2285428,1436864,3
2285428,3432626,3
chimuzhi,1947668,5
1613812,3681571,4
1613812,3432401,5
2875381,1012637,3
2875381,1914469,4
2875381,1089854,4
1755446,3072490,4
1755446,1047851,3
1755446,2995151,4
1755446,3105372,4
1400056,4213990,3
1400056,4286169,3
1400056,1457211,4
1400056,3153428,3
1400056,4286244,3
1400056,4191587,3
1400056,3713327,3
1400056,2969111,3
1400056,1897413,3
1400056,1050566,3
1400056,3699210,4
1400056,1948813,3
1400056,3890174,3
1400056,1039661,4
1400056,1927377,3
1400056,3288165,4
1400056,3802288,3
1400056,2209903,5
1400056,1997752,3
1400056,3026354,4
1400056,1785342,5
1400056,2242461,3
xdragonjia,1046265,4
xdragonjia,1000323,3
haleyoyo,1520129,3
haleyoyo,1023045,5
haleyoyo,3073493,4
haleyoyo,2008998,4
haleyoyo,1082319,4
haleyoyo,1420862,5
haleyoyo,4237837,5
haleyoyo,2969111,4
haleyoyo,1001013,4
haleyoyo,2133268,3
haleyoyo,1049190,4
haleyoyo,3671442,5
haleyoyo,1026755,5
haleyoyo,1055186,3
haleyoyo,1050870,5
haleyoyo,1227838,4
haleyoyo,1016061,2
haleyoyo,1084336,4
haleyoyo,1427288,4
haleyoyo,3699108,4
haleyoyo,1016059,3
haleyoyo,1281599,4
haleyoyo,1027343,4
haleyoyo,2039931,4
2435890,1456692,4
2435890,3077186,3
2435890,1013890,4
2435890,1160320,3
2435890,1396617,5
2435890,1422227,5
27293756,1182089,4
27293756,1182088,4
27293756,1438098,5
4191731,1036909,1
underdog,1008732,5
sylvia510,1040865,4
sylvia510,1758767,3
sylvia510,1047927,4
snowfish,5245529,4
snowfish,3616310,4
45319715,1070685,4
45319715,1151873,4
45319715,1151876,4
45319715,1053331,5
45319715,1060723,3
45319715,3215515,5
45319715,1050566,4
4423387,1066462,5
4423387,1358412,5
venus711,3165386,4
venus711,3165385,5
novery,1799241,5
novery,1083509,3
novery,1060931,4
3379835,1456597,5
3379835,4242172,5
3379835,1322066,2
3379835,2115040,4
3379835,4238362,5
seanhsi,1071023,5
seanhsi,1902628,5
seanhsi,1865723,5
seanhsi,2336043,4
seanhsi,2073345,5
seanhsi,1228193,5
seanhsi,2139684,4
xiaoxiao324,1882933,5
41895336,3771081,5
8348707,2143487,4
8348707,2993425,5
8348707,1468116,4
8348707,1220219,5
8348707,2028070,4
8348707,2038238,4
8348707,2065597,5
8348707,2221889,5
8348707,1386229,5
8348707,1400048,5
8348707,3015088,5
8348707,1440468,5
8348707,1401840,4
8348707,2160864,5
8348707,1024854,4
8348707,1947668,5
8348707,3218402,5
8348707,2074155,5
8348707,1458193,5
8348707,2125973,5
8348707,1774584,5
8348707,1873281,5
8348707,1764915,4
8348707,1083257,4
8348707,1010128,5
8348707,4212812,5
8348707,1949011,5
8348707,3091122,5
8348707,1424555,5
8348707,1440589,5
8348707,3084682,4
8348707,4186113,5
8348707,2176855,4
8348707,3074810,4
8348707,2337600,5
8348707,1796596,4
xiamidoudou,1264793,5
xiamidoudou,1444827,5
xiamidoudou,2679108,4
xiamidoudou,3768581,4
3272549,1671918,3
ms.v,1049189,5
6636193,1003646,3
6636193,1085470,4
6636193,1009285,3
6636193,2221889,4
kittechen517,3740431,4
kittechen517,3465080,5
kittechen517,1270511,5
kittechen517,1032581,4
kittechen517,4177459,4
kittechen517,1767310,4
kittechen517,3795779,4
kittechen517,1022318,5
kittechen517,1460313,4
kittechen517,1000482,4
kittechen517,1011215,4
kittechen517,1101921,4
kittechen517,1079104,4
3272555,3312323,5
3272555,1315199,5
3272555,2326273,5
3272555,3334535,5
3272555,3464443,4
3272555,1007952,5
3272555,1056917,5
19402503,2048893,3
19402503,2382899,3
yuedaoxia,2039931,5
2797931,2146035,3
4367092,1885262,5
4367092,1436657,4
4367092,1467599,3
4367092,1202658,4
4367092,1083403,5
30008411,1453120,4
30008411,3654619,4
30008411,1067106,4
30008411,1067049,4
30008411,1603984,3
30008411,2243595,5
29273216,4147755,5
Yosan_Lyeast,1484887,5
Yosan_Lyeast,1072739,5
Yosan_Lyeast,4213397,4
Yosan_Lyeast,1915011,4
Yosan_Lyeast,1440342,4
Yosan_Lyeast,1245533,4
Yosan_Lyeast,1481674,3
fengxingzhe,3267887,4
silentdandelion,1008660,5
silentdandelion,3910883,5
silentdandelion,1194465,4
4503460,1122182,2
3379848,4137490,3
1398860,4034009,3
1398860,1939267,3
32513235,3924442,5
32513235,1351480,4
1107491,3684193,5
1107491,3265968,4
1107491,1132110,5
1107491,1220597,3
1107491,2970296,4
1107491,1178089,5
1107491,1450606,5
1107491,1101447,5
1107491,1150779,5
1107491,1836957,4
1107491,2255378,5
1107491,2122637,4
1107491,1201627,3
1107491,4151190,5
1107491,3014162,5
1107491,1913947,4
1107491,3432953,5
1107491,1936756,5
1107491,1764940,5
1107491,3712855,5
1107491,4137809,5
bluenumber,1088969,4
bluenumber,1864489,4
bluenumber,1911852,4
1398862,3283983,5
1398862,1064864,4
1398862,1007122,3
1398862,1014278,4
1398862,1084120,5
1398862,1007305,5
1398862,1606879,4
1398862,2228784,3
shechuan,1273706,5
shechuan,1950850,4
shechuan,1506961,3
shechuan,1277267,4
shechuan,2032141,5
shechuan,1020547,5
1107495,1045818,4
1107495,1489494,5
xiaoxiao317,1401927,5
xiaoxiao317,1401945,4
xiaoxiao317,1371312,5
xiaoxiao317,1389973,5
xiaoxiao317,1063441,5
xiaoxiao317,1052055,5
xiaoxiao317,1397357,5
xiaoxiao317,1394340,5
xiaoxiao317,1024690,5
xiaoxiao317,2037409,5
xiaoxiao317,1401857,5
xiaoxiao317,1893466,5
xiaoxiao317,1924373,5
xiaoxiao317,1361934,5
xiaoxiao317,1163327,5
xiaoxiao317,1608298,5
xiaoxiao317,1894746,5
1398868,2173410,4
2588213,1446300,4
2588213,1424501,5
2588213,1430472,5
2588213,1485614,5
2588213,1430473,5
2588213,1430474,5
2588213,1430475,5
2588213,1051370,5
2588213,1082345,5
2588213,1692109,4
2588213,2998046,4
2588213,2040646,5
2588213,1140959,4
2588213,1470742,5
2588213,1060068,5
2588213,1361264,5
2588213,1048014,5
2588213,1915716,4
2588213,2008961,5
2588213,1961637,4
2307931,1194465,3
3272563,4138939,5
3272563,4871447,5
3272563,3727329,5
NotOx,1173548,5
NotOx,3248660,5
NotOx,1022060,4
32786188,4006425,4
32786188,1195590,4
32786188,1040397,4
13200815,4630664,3
13200815,2154713,4
13200815,3916049,4
13200815,3884108,4
13200815,2244869,4
13200815,1220597,3
13200815,4137490,4
13200815,4770405,5
13200815,3132277,4
13200815,1154707,4
13200815,1232061,5
13200815,3628911,4
1948592,1179807,3
1948592,1391207,4
1948592,3267945,5
1948592,3633461,2
26028825,1175627,4
26028825,1559300,4
26702553,4811917,4
26702553,1082387,4
xiuyou,2193877,5
xiuyou,3785741,4
vivivirgo,1372067,4
16605888,1045119,4
16605888,1257218,5
43645042,1492634,4
32513245,2035162,3
32513245,1478448,3
37083640,4160239,4
37083640,1016057,5
37083640,3852838,2
4191771,1251839,4
4191771,4142964,4
4191771,3135032,5
1107484,1254363,3
1107484,3566368,4
1107484,1031262,3
1107484,2073345,3
1107484,4742942,3
1107484,1070272,3
2307927,2363716,4
2307927,1434038,4
deerjiu,3137289,5
deerjiu,3162179,5
deerjiu,1095832,4
deerjiu,1772421,4
2797911,2065597,5
25327051,3800166,5
25327051,2057285,5
46863147,1141406,5
46863147,1159939,5
4132081,4104793,4
4132081,1791976,3
qiezisu,1262979,5
qiezisu,1520129,3
qiezisu,1005492,5
qiezisu,3267519,4
qiezisu,1499754,4
qiezisu,1499759,3
qiezisu,1098639,5
qiezisu,3359739,4
qiezisu,1083882,5
qiezisu,1281622,4
qiezisu,1016061,5
qiezisu,2036576,5
qiezisu,1045566,3
qiezisu,1009891,4
qiezisu,1996037,4
qiezisu,1016054,4
qiezisu,1016053,3
qiezisu,1016058,4
qiezisu,1281599,4
qiezisu,1484310,4
qiezisu,1089508,4
qiezisu,2016479,5
qiezisu,1484282,4
qiezisu,4912669,4
qiezisu,2973561,4
qiezisu,1484300,4
qiezisu,1055186,5
qiezisu,1688051,5
qiezisu,1068818,4
qiezisu,1499770,3
qiezisu,1928477,4
qiezisu,1187419,5
qiezisu,1768526,5
qiezisu,1082369,5
qiezisu,1011228,4
qiezisu,1484274,3
qiezisu,1770652,4
qiezisu,3082882,4
qiezisu,1017713,3
41288223,1578732,5
41288223,2120339,5
41288223,1050634,4
41288223,2117871,5
41288223,3554154,5
37289934,3183785,5
37289934,3069728,5
37289934,2376306,5
37289934,4135618,3
37289934,3674353,4
37289934,3335951,4
37289934,4871447,3
37289934,1962929,5
37289934,3293232,5
37289934,1925218,4
41712331,4874162,3
leonawing,3316179,4
leonawing,1982553,5
leonawing,4582325,4
leonawing,1986291,5
leonawing,1063414,4
19018198,4894980,3
malena-w,3908625,3
malena-w,2081876,3
2935279,3226595,4
2935279,2970301,4
2935279,1989348,3
2935279,3223713,5
2935279,1891082,5
2935279,2222030,5
2935279,2281316,4
2935279,1484309,4
2935279,1894184,5
2935279,1041585,5
2935279,3646818,3
2935279,2061863,4
2935279,3432626,4
36071012,1030529,5
36071012,1397799,5
4191769,2165084,4
4191769,3406401,4
4191769,1058360,4
4191769,4039236,3
4191769,4035904,4
4191769,3608208,4
4191769,1040466,4
4191769,3578470,5
4191769,3578471,5
4191769,2165063,5
kicky,1082573,5
kicky,3932365,5
4407327,1919072,5
4407327,4173725,4
4407327,1072438,3
dancingfirefly,1449823,3
23672891,3821057,4
44973569,1050743,3
44973569,1963912,4
46396940,2244869,4
46396940,3268399,5
46396940,1008145,4
46396940,1083403,3
46396940,1010826,5
wanna_forever,1255288,5
wanna_forever,3369600,4
wanna_forever,1453210,4
sunthing,2119272,2
sunthing,1931318,3
sunthing,3621921,2
kellysynge,1777932,5
kellysynge,2375977,4
3213719,3039216,4
3213719,3016575,5
3213719,3027550,3
3213719,2298856,5
3213719,2858461,4
Rebecca0122,2977314,3
Rebecca0122,1492804,5
Rebecca0122,1973312,3
Rebecca0122,3092871,4
Rebecca0122,2057529,4
Rebecca0122,3064305,4
Rebecca0122,2229165,3
29378640,1082349,5
29378640,4105446,5
29378640,1786670,4
29378640,1037954,4
29378640,4011440,4
3272545,4138939,5
3272545,4871447,5
26028841,2052697,4
26028841,3053271,5
stellainovember,3183785,3
stellainovember,4124855,2
stellainovember,3621144,3
stellainovember,1444077,5
stellainovember,1963368,5
stellainovember,1917193,5
stellainovember,1734830,5
stellainovember,4175252,3
stellainovember,1958872,3
stellainovember,3395241,5
stellainovember,3026876,4
stellainovember,3293232,3
1654105,2188233,4
1654105,1219090,3
Anemone326,3317555,5
handrose,2284618,3
handrose,1449661,4
1607209,4734066,5
1607209,3334535,4
1607209,4882023,3
1607209,4836697,4
1607209,2336043,4
1607209,4864801,4
1607209,4848403,4
1607209,1941696,5
1607209,4714015,5
1607209,1485225,3
1607209,3930318,5
1948578,3181961,4
2797924,1119268,5
4296821,1822439,5
3364358,1292416,3
3796294,4827423,5
3796294,2023303,4
madgexiaoxiao,2284618,5
3213916,1935568,4
3213916,1006453,4
3213916,1437162,3
3213916,1424665,5
3213916,1436892,5
3213916,1449421,4
3213916,2376486,4
3213916,1181370,4
3213916,1041366,5
3213916,1082446,5
greentea_zlh,1017563,5
3364314,4814392,4
3364314,3007127,4
3364314,4720666,5
yelanzhoushi,3123393,5
yelanzhoushi,4249313,5
38878192,1070522,5
38878192,1012505,5
38878192,1051127,5
38878192,1024468,5
ceciliafritz,1085168,4
2645721,4053315,3
2645721,1104808,5
2645721,1221516,5
2645721,4260576,3
2645721,1608298,5
2645721,3827749,4
4407121,2567326,4
4407121,3008781,4
4407121,2109795,4
2875542,1478571,4
msherb,3709848,4
msherb,3238388,3
msherb,1012171,4
msherb,1469028,5
msherb,1095648,5
msherb,1032967,4
msherb,1214302,3
msherb,1075952,5
msherb,1027525,5
msherb,1039315,4
msherb,1726684,3
msherb,1807798,4
msherb,1162576,5
msherb,1447232,4
msherb,1142794,3
msherb,1066217,3
msherb,1002562,5
msherb,1536629,5
msherb,2334445,4
msherb,1081778,5
msherb,1023951,5
msherb,1536620,5
msherb,1480809,4
msherb,1507657,4
msherb,1227961,3
msherb,1096103,3
mrkg,2216222,4
mrkg,3131641,3
mrkg,1024810,4
mrkg,3662237,5
mrkg,4139701,3
mrkg,2173201,4
mrkg,1058679,4
mrkg,1025001,5
mrkg,1066217,3
mrkg,1768046,4
mrkg,1067305,4
mrkg,4210379,4
mrkg,1262809,3
mrkg,1022187,5
46004928,5269145,5
21262065,1758767,3
SamHom8,3094355,5
SamHom8,3410829,5
SamHom8,1462392,3
SamHom8,1636502,3
SamHom8,1578504,5
SamHom8,1426795,5
SamHom8,1089854,5
SamHom8,1515495,4
SamHom8,1671918,4
SamHom8,1496360,3
SamHom8,2260454,3
SamHom8,1124856,5
SamHom8,1319910,3
SamHom8,1515757,3
4880379,1515170,4
Jr_xwx,3816048,5
Jr_xwx,2281184,4
shanghai15,1770782,5
shanghai15,1054889,2
shanghai15,2076086,5
shanghai15,2295324,4
2435938,1058607,5
2435938,1084153,4
2435938,1336023,4
2435938,1856840,5
2435938,3778181,4
3379821,4138939,5
3379821,4871447,5
3379821,3727329,5
2443983,3074795,3
29211262,2141646,3
29211262,1763806,3
29211262,1291570,4
29211262,1424665,3
29211262,3266609,4
29211262,1898836,3
29211262,1000516,4
29211262,1211972,4
29211262,1418437,4
29211262,2360390,4
43801985,1048007,5
27461562,2275406,5
27461562,1919723,4
1432242,2381748,5
1432242,2377124,3
1432242,1211052,4
40847534,2078219,5
40847534,2004509,5
40847534,3426869,5
40847534,3927199,5
40847534,3879301,5
28389498,2070012,4
28389498,1475048,4
28389498,3227126,4
28389498,1102259,4
28389498,1108725,3
28389498,3449759,4
28389498,1099889,3
1613644,1709754,4
1613644,3660163,3
1613644,3640067,3
1613644,2970301,5
1613644,1014434,4
1613644,2115041,3
1613644,3306209,5
1613644,3662079,4
1613644,2057529,4
1613644,1424782,4
1613644,1520129,3
1613644,1754676,4
1613644,1145593,5
1613644,3148591,4
1613644,1004307,3
1613644,1088969,3
1613644,3464725,4
1613644,1088968,4
1613644,1009177,3
1613644,2282516,4
1613644,3697490,3
1613644,1578179,3
1613644,3140801,4
1613644,3669733,3
1613644,1417942,3
1613644,2349930,4
1613644,1440997,3
1613644,2567395,5
1613644,2256361,4
37052028,5264779,4
37052028,4179014,4
4132049,1101417,4
25970467,1427679,5
3379815,3661594,5
41917606,3335260,4
41917606,1141406,3
41917606,1006737,4
41917606,1023709,4
41917606,2034127,3
41917606,1013502,3
41917606,4638933,2
41917606,1796596,4
41917606,1006881,3
32998423,1801810,4
32998423,1227838,4
3379818,4126861,4
4132040,1287508,4
4132040,1870003,4
4132040,3032690,5
4132040,1079104,4
4120222,3655438,4
4120222,2365288,5
2285272,1035362,4
2285272,1083428,5
2285272,1008988,5
2285272,1092264,4
2285272,1005521,4
2285272,1013502,3
2285272,1431836,5
2285272,1254731,4
2285272,1083477,5
2285272,1316651,3
2285272,1006737,4
2285272,1205054,5
2285272,1053759,5
2285272,1427288,4
2285272,1255288,5
2285272,1024197,5
2285272,1291809,4
2285272,1885262,5
2285272,1136277,4
2285272,1856025,5
2285272,1119522,5
2285272,1186350,5
2285272,1016486,5
2285272,1000856,5
2285272,1007433,5
2285272,1056055,4
2285272,1212469,4
2285272,1336968,4
2285272,1279212,4
2285272,1203244,4
2285272,1205370,5
2285272,1051193,4
2285272,1012616,3
2285272,1894746,5
2285272,1022632,5
2285272,1856494,5
2285272,1203251,5
16924867,3667783,4
2285279,1440432,4
2285279,1142097,4
4132044,1193658,5
4132044,3332661,4
4132044,3908032,3
4132044,1843808,3
1107600,2261395,5
1107600,1185636,3
3575772,1918353,5
mrlo,3692842,4
camilleye,1530822,5
camilleye,1536776,5
camilleye,1493350,5
camilleye,1728600,5
camilleye,2116189,4
camilleye,1231162,5
camilleye,1707158,5
2875529,1028779,5
2875529,1077847,5
2875529,1095495,4
2875529,1010898,4
2875529,3816834,3
2875529,2078219,4
2875529,1084341,5
2875529,1382838,4
2875529,1058661,5
2875529,1036490,4
2875529,1031741,4
2875529,3084682,3
2875529,3359946,4
2875529,3705820,4
2875529,1020241,4
2875529,3155622,3
2875529,1013129,5
HystericBlue,1748849,4
HystericBlue,1044994,5
HystericBlue,2105526,4
15085710,2059994,5
1107618,3275069,3
1553277,2302217,5
1553277,1431870,5
36851587,5288371,5
2268509,2295324,4
3122904,1203523,5
3122904,1468602,5
3122904,1036095,5
26563830,1152111,5
26563830,1824306,4
gege.jiu,4710402,3
gege.jiu,3701687,3
gege.jiu,1752687,4
21262044,1040868,3
21262044,1110941,5
21262044,1040771,5
21262044,1110934,5
21262044,3112503,4
21262044,1792179,4
21262044,1152971,4
21262044,3142280,5
39494329,4145556,4
Achille,1865765,5
Achille,3616310,5
Achille,1867455,5
12399547,2052697,4
12399547,2983793,4
37136096,3735649,5
37136096,1707050,5
4120255,1420801,5
4120255,1041003,4
4120255,1901904,5
toni_hand,2048787,4
toni_hand,3719533,5
toni_hand,3134191,3
toni_hand,1019856,5
toni_hand,1356855,4
toni_hand,2216870,4
toni_hand,4180711,5
toni_hand,3520835,5
3513949,3930318,4
4423214,2284204,5
4423214,1913947,4
4423214,3275069,3
4423214,3681643,4
4423214,3809821,4
4423214,3894081,5
4423214,1101447,3
3513947,4853091,4
3513947,3321602,4
3513947,3787012,4
3513947,3610094,4
3513947,3147450,4
3513947,3241893,4
3513947,3124547,4
superyl,1058098,5
27340920,1064275,4
26809074,3872378,5
26809074,4709375,5
26809074,4087420,5
26809074,4874245,5
8638264,3651087,5
8638264,2240612,2
8638264,3433208,5
40847553,1792668,5
40847553,1477390,4
1502877,2160556,4
1502877,1061242,5
1502877,1023045,5
1502877,1228098,5
1502877,1941301,4
1502877,1008941,4
1502877,1084079,5
41790332,1043815,5
43491339,1958863,5
2031364,1077196,4
2031364,1022238,5
2031364,1355642,5
Clover-Sue,2143304,3
14277438,1071023,5
14277438,1105146,4
14277438,1021273,4
14277438,1910072,5
14277438,1277275,4
14277438,1048173,5
14277438,2257188,3
14277438,3007708,5
14277438,2172286,3
14277438,1053009,4
14277438,1069576,3
14277438,2025433,3
44814905,2194123,5
44814905,3223711,5
3288611,3184336,5
2980550,1455362,5
2980550,1024013,4
21033211,2277035,4
21033211,2267883,4
weiran,1494760,4
weiran,1506961,4
thinkareas,1867642,4
marchbox,3360615,4
crystalice1918,3024940,3
crystalice1918,3358831,4
crystalice1918,1105348,5
crystalice1918,3732346,4
crystalice1918,2970172,4
crystalice1918,3004594,4
crystalice1918,3183693,3
crystalice1918,3101286,3
crystalice1918,1545936,4
crystalice1918,4035330,3
crystalice1918,2216870,3
crystalice1918,2056020,4
crystalice1918,3069940,3
crystalice1918,3053120,3
crystalice1918,1417123,4
crystalice1918,1315190,4
2307755,2327184,4
2307755,2052471,5
2307755,3283762,5
2307755,1290969,4
2307755,3345577,5
2307755,1821216,4
2307755,1077499,4
2307755,1288913,4
2307755,1046946,5
2307755,3447140,5
2307755,3201442,5
2307755,3880832,4
2307755,1770652,5
2307755,1033163,4
2307755,1959339,5
2307755,1014374,4
2307755,1137681,5
38139393,2036561,3
1607288,4231214,5
1607288,1440345,4
2797889,1491153,5
xiaotuo,2242461,3
xiaotuo,3890174,3
1107639,1008660,4
1107639,3599174,4
xiaotun,5026743,4
Atlanty,4737329,3
Atlanty,3823070,5
cygnus,1081327,4
cygnus,1082584,3
cygnus,1000856,5
cygnus,2027999,5
6706517,1340986,4
6706517,1794333,4
6706517,3033668,4
6706517,4872671,4
6706517,1685483,4
2572149,3058854,4
1311897,2035179,3
1311897,1055234,3
30932236,4903361,5
30932236,4832553,5
cindynan,1056324,5
2318018,1004329,5
2318018,1961159,2
2318018,1077528,5
2318018,1032570,4
2318018,1015375,4
2318018,1043419,4
2318016,1174739,5
2318016,1061004,4
2318015,3395979,4
